2000 16
0 1 2 0 0 0 0 1 0 0 1 0 0 0 0 0 
0.005 1.004877375 1.95095 0 0 1 0 1.004877375 0 0 1 0 0 0 0 0 
0.01 1.0145095 1.9019 0 0 1 0 1.0145095 0 0 1 0 0 0 0 0 
0.015 1.023896375 1.85285 0 0 1 0 1.023896375 0 0 1 0 0 0 0 0 
0.02 1.033038 1.8038 0 0 1 0 1.033038 0 0 1 0 0 0 0 0 
0.025 1.041934375 1.75475 0 0 1 0 1.041934375 0 0 1 0 0 0 0 0 
0.03 1.0505855 1.7057 0 0 1 0 1.0505855 0 0 1 0 0 0 0 0 
0.035 1.058991375 1.65665 0 0 1 0 1.058991375 0 0 1 0 0 0 0 0 
0.04 1.067152 1.6076 0 0 1 0 1.067152 0 0 1 0 0 0 0 0 
0.045 1.075067375 1.55855 0 0 1 0 1.075067375 0 0 1 0 0 0 0 0 
0.05 1.0827375 1.5095 0 0 1 0 1.0827375 0 0 1 0 0 0 0 0 
0.055 1.090162375 1.46045 0 0 1 0 1.090162375 0 0 1 0 0 0 0 0 
0.06 1.097342 1.4114 0 0 1 0 1.097342 0 0 1 0 0 0 0 0 
0.065 1.104276375 1.36235 0 0 1 0 1.104276375 0 0 1 0 0 0 0 0 
0.07 1.1109655 1.3133 0 0 1 0 1.1109655 0 0 1 0 0 0 0 0 
0.075 1.117409375 1.26425 0 0 1 0 1.117409375 0 0 1 0 0 0 0 0 
0.08 1.123608 1.2152 0 0 1 0 1.123608 0 0 1 0 0 0 0 0 
0.085 1.129561375 1.16615 0 0 1 0 1.129561375 0 0 1 0 0 0 0 0 
0.09 1.1352695 1.1171 0 0 1 0 1.1352695 0 0 1 0 0 0 0 0 
0.095 1.140732375 1.06805 0 0 1 0 1.140732375 0 0 1 0 0 0 0 0 
0.1 1.14595 1.019 0 0 1 0 1.14595 0 0 1 0 0 0 0 0 
0.105 1.150922375 0.969949999999999 0 0 1 0 1.150922375 0 0 1 0 0 0 0 0 
0.11 1.1556495 0.920899999999999 0 0 1 0 1.1556495 0 0 1 0 0 0 0 0 
0.115 1.160131375 0.871849999999999 0 0 1 0 1.160131375 0 0 1 0 0 0 0 0 
0.12 1.164368 0.822799999999999 0 0 1 0 1.164368 0 0 1 0 0 0 0 0 
0.125 1.168359375 0.773749999999999 0 0 1 0 1.168359375 0 0 1 0 0 0 0 0 
0.13 1.1721055 0.724699999999999 0 0 1 0 1.1721055 0 0 1 0 0 0 0 0 
0.135 1.175606375 0.675649999999999 0 0 1 0 1.175606375 0 0 1 0 0 0 0 0 
0.14 1.178862 0.626599999999999 0 0 1 0 1.178862 0 0 1 0 0 0 0 0 
0.145 1.181872375 0.577549999999999 0 0 1 0 1.181872375 0 0 1 0 0 0 0 0 
0.15 1.1846375 0.528499999999999 0 0 1 0 1.1846375 0 0 1 0 0 0 0 0 
0.155 1.187157375 0.479449999999999 0 0 1 0 1.187157375 0 0 1 0 0 0 0 0 
0.16 1.189432 0.430399999999999 0 0 1 0 1.189432 0 0 1 0 0 0 0 0 
0.165 1.191461375 0.381349999999999 0 0 1 0 1.191461375 0 0 1 0 0 0 0 0 
0.17 1.1932455 0.332299999999999 0 0 1 0 1.1932455 0 0 1 0 0 0 0 0 
0.175 1.194784375 0.283249999999999 0 0 1 0 1.194784375 0 0 1 0 0 0 0 0 
0.18 1.196078 0.234199999999999 0 0 1 0 1.196078 0 0 1 0 0 0 0 0 
0.185 1.197126375 0.185149999999999 0 0 1 0 1.197126375 0 0 1 0 0 0 0 0 
0.19 1.1979295 0.136099999999999 0 0 1 0 1.1979295 0 0 1 0 0 0 0 0 
0.195 1.198487375 0.0870499999999986 0 0 1 0 1.198487375 0 0 1 0 0 0 0 0 
0.2 1.1988 0.0379999999999986 0 0 1 0 1.1988 0 0 1 0 0 0 0 0 
0.205 1.198867375 -0.0110500000000015 0 0 1 0 1.198867375 0 0 1 0 0 0 0 0 
0.21 1.1986895 -0.0601000000000015 0 0 1 0 1.1986895 0 0 1 0 0 0 0 0 
0.215 1.198266375 -0.109150000000002 0 0 1 0 1.198266375 0 0 1 0 0 0 0 0 
0.22 1.197598 -0.158200000000002 0 0 1 0 1.197598 0 0 1 0 0 0 0 0 
0.225 1.196684375 -0.207250000000002 0 0 1 0 1.196684375 0 0 1 0 0 0 0 0 
0.23 1.1955255 -0.256300000000002 0 0 1 0 1.1955255 0 0 1 0 0 0 0 0 
0.235 1.194121375 -0.305350000000002 0 0 1 0 1.194121375 0 0 1 0 0 0 0 0 
0.24 1.192472 -0.354400000000002 0 0 1 0 1.192472 0 0 1 0 0 0 0 0 
0.245 1.190577375 -0.403450000000002 0 0 1 0 1.190577375 0 0 1 0 0 0 0 0 
0.25 1.1884375 -0.452500000000002 0 0 1 0 1.1884375 0 0 1 0 0 0 0 0 
0.255 1.186052375 -0.501550000000002 0 0 1 0 1.186052375 0 0 1 0 0 0 0 0 
0.26 1.183422 -0.550600000000002 0 0 1 0 1.183422 0 0 1 0 0 0 0 0 
0.265 1.180546375 -0.599650000000002 0 0 1 0 1.180546375 0 0 1 0 0 0 0 0 
0.27 1.1774255 -0.648700000000002 0 0 1 0 1.1774255 0 0 1 0 0 0 0 0 
0.275 1.174059375 -0.697750000000002 0 0 1 0 1.174059375 0 0 1 0 0 0 0 0 
0.28 1.170448 -0.746800000000002 0 0 1 0 1.170448 0 0 1 0 0 0 0 0 
0.285 1.166591375 -0.795850000000002 0 0 1 0 1.166591375 0 0 1 0 0 0 0 0 
0.29 1.1624895 -0.844900000000002 0 0 1 0 1.1624895 0 0 1 0 0 0 0 0 
0.295 1.158142375 -0.893950000000002 0 0 1 0 1.158142375 0 0 1 0 0 0 0 0 
0.3 1.15355 -0.943000000000002 0 0 1 0 1.15355 0 0 1 0 0 0 0 0 
0.305 1.148712375 -0.992050000000002 0 0 1 0 1.148712375 0 0 1 0 0 0 0 0 
0.31 1.1436295 -1.0411 0 0 1 0 1.1436295 0 0 1 0 0 0 0 0 
0.315 1.138301375 -1.09015 0 0 1 0 1.138301375 0 0 1 0 0 0 0 0 
0.32 1.132728 -1.1392 0 0 1 0 1.132728 0 0 1 0 0 0 0 0 
0.325 1.126909375 -1.18825 0 0 1 0 1.126909375 0 0 1 0 0 0 0 0 
0.33 1.1208455 -1.2373 0 0 1 0 1.1208455 0 0 1 0 0 0 0 0 
0.335 1.114536375 -1.28635 0 0 1 0 1.114536375 0 0 1 0 0 0 0 0 
0.34 1.107982 -1.3354 0 0 1 0 1.107982 0 0 1 0 0 0 0 0 
0.345 1.101182375 -1.38445 0 0 1 0 1.101182375 0 0 1 0 0 0 0 0 
0.35 1.0941375 -1.4335 0 0 1 0 1.0941375 0 0 1 0 0 0 0 0 
0.355 1.086847375 -1.48255 0 0 1 0 1.086847375 0 0 1 0 0 0 0 0 
0.36 1.079312 -1.5316 0 0 1 0 1.079312 0 0 1 0 0 0 0 0 
0.365 1.071531375 -1.58065 0 0 1 0 1.071531375 0 0 1 0 0 0 0 0 
0.37 1.0635055 -1.6297 0 0 1 0 1.0635055 0 0 1 0 0 0 0 0 
0.375 1.055234375 -1.67875 0 0 1 0 1.055234375 0 0 1 0 0 0 0 0 
0.38 1.046718 -1.7278 0 0 1 0 1.046718 0 0 1 0 0 0 0 0 
0.385 1.037956375 -1.77685 0 0 1 0 1.037956375 0 0 1 0 0 0 0 0 
0.39 1.0289495 -1.8259 0 0 1 0 1.0289495 0 0 1 0 0 0 0 0 
0.395 1.019697375 -1.87495 0 0 1 0 1.019697375 0 0 1 0 0 0 0 0 
0.4 1.0102 -1.924 0 0 1 0 1.0102 0 0 1 0 0 0 0 0 
0.405 1.000457375 -1.97305 0 0 1 0 1.000457375 0 0 1 0 0 0 0 0 
0.41 0.990469499999999 -2.0221 0 0 1 0 0.990469499999999 0 0 1 0 0 0 0 0 
0.415 0.980236374999999 -2.07115 0 0 1 0 0.980236374999999 0 0 1 0 0 0 0 0 
0.42 0.969757999999999 -2.1202 0 0 1 0 0.969757999999999 0 0 1 0 0 0 0 0 
0.425 0.959034374999999 -2.16925 0 0 1 0 0.959034374999999 0 0 1 0 0 0 0 0 
0.43 0.948065499999999 -2.2183 0 0 1 0 0.948065499999999 0 0 1 0 0 0 0 0 
0.435 0.936851374999999 -2.26735 0 0 1 0 0.936851374999999 0 0 1 0 0 0 0 0 
0.44 0.925391999999999 -2.3164 0 0 1 0 0.925391999999999 0 0 1 0 0 0 0 0 
0.445 0.913687374999999 -2.36545 0 0 1 0 0.913687374999999 0 0 1 0 0 0 0 0 
0.45 0.901737499999999 -2.41450000000001 0 0 1 0 0.901737499999999 0 0 1 0 0 0 0 0 
0.455 0.889542374999999 -2.46355000000001 0 0 1 0 0.889542374999999 0 0 1 0 0 0 0 0 
0.46 0.877101999999999 -2.51260000000001 0 0 1 0 0.877101999999999 0 0 1 0 0 0 0 0 
0.465 0.864416374999999 -2.56165000000001 0 0 1 0 0.864416374999999 0 0 1 0 0 0 0 0 
0.47 0.851485499999999 -2.61070000000001 0 0 1 0 0.851485499999999 0 0 1 0 0 0 0 0 
0.475 0.838309374999999 -2.65975000000001 0 0 1 0 0.838309374999999 0 0 1 0 0 0 0 0 
0.48 0.824887999999999 -2.70880000000001 0 0 1 0 0.824887999999999 0 0 1 0 0 0 0 0 
0.485 0.811221374999999 -2.75785000000001 0 0 1 0 0.811221374999999 0 0 1 0 0 0 0 0 
0.49 0.797309499999999 -2.80690000000001 0 0 1 0 0.797309499999999 0 0 1 0 0 0 0 0 
0.495 0.783152374999998 -2.85595000000001 0 0 1 0 0.783152374999998 0 0 1 0 0 0 0 0 
0.5 0.768749999999998 -2.90500000000001 0 0 1 0 0.768749999999998 0 0 1 0 0 0 0 0 
0.505 0.754102374999998 -2.95405000000001 0 0 1 0 0.754102374999998 0 0 1 0 0 0 0 0 
0.51 0.739209499999998 -3.00310000000001 0 0 1 0 0.739209499999998 0 0 1 0 0 0 0 0 
0.515 0.724071374999998 -3.05215000000001 0 0 1 0 0.724071374999998 0 0 1 0 0 0 0 0 
0.52 0.708687999999998 -3.10120000000001 0 0 1 0 0.708687999999998 0 0 1 0 0 0 0 0 
0.525 0.693059374999998 -3.15025000000001 0 0 1 0 0.693059374999998 0 0 1 0 0 0 0 0 
0.53 0.677185499999998 -3.19930000000001 0 0 1 0 0.677185499999998 0 0 1 0 0 0 0 0 
0.535 0.661066374999998 -3.24835000000001 0 0 1 0 0.661066374999998 0 0 1 0 0 0 0 0 
0.54 0.644701999999998 -3.29740000000001 0 0 1 0 0.644701999999998 0 0 1 0 0 0 0 0 
0.545 0.628092374999998 -3.34645000000001 0 0 1 0 0.628092374999998 0 0 1 0 0 0 0 0 
0.55 0.611237499999998 -3.39550000000001 0 0 1 0 0.611237499999998 0 0 1 0 0 0 0 0 
0.555 0.594137374999998 -3.44455000000001 0 0 1 0 0.594137374999998 0 0 1 0 0 0 0 0 
0.56 0.576791999999998 -3.49360000000001 0 0 1 0 0.576791999999998 0 0 1 0 0 0 0 0 
0.565 0.559201374999998 -3.54265000000001 0 0 1 0 0.559201374999998 0 0 1 0 0 0 0 0 
0.57 0.541365499999998 -3.59170000000001 0 0 1 0 0.541365499999998 0 0 1 0 0 0 0 0 
0.575 0.523284374999998 -3.64075000000001 0 0 1 0 0.523284374999998 0 0 1 0 0 0 0 0 
0.58 0.504957999999997 -3.68980000000001 0 0 1 0 0.504957999999997 0 0 1 0 0 0 0 0 
0.585 0.486386374999997 -3.73885000000001 0 0 1 0 0.486386374999997 0 0 1 0 0 0 0 0 
0.59 0.467569499999997 -3.78790000000001 0 0 1 0 0.467569499999997 0 0 1 0 0 0 0 0 
0.595 0.448507374999997 -3.83695000000001 0 0 1 0 0.448507374999997 0 0 1 0 0 0 0 0 
0.6 0.429199999999997 -3.88600000000001 0 0 1 0 0.429199999999997 0 0 1 0 0 0 0 0 
0.605 0.409647374999997 -3.93505000000001 0 0 1 0 0.409647374999997 0 0 1 0 0 0 0 0 
0.61 0.389849499999997 -3.98410000000001 0 0 1 0 0.389849499999997 0 0 1 0 0 0 0 0 
0.615 0.369806374999997 -4.03315000000001 0 0 1 0 0.369806374999997 0 0 1 0 0 0 0 0 
0.62 0.349517999999997 -4.08220000000001 0 0 1 0 0.349517999999997 0 0 1 0 0 0 0 0 
0.625 0.328984374999997 -4.13125000000001 0 0 1 0 0.328984374999997 0 0 1 0 0 0 0 0 
0.63 0.308205499999997 -4.18030000000001 0 0 1 0 0.308205499999997 0 0 1 0 0 0 0 0 
0.635 0.287181374999997 -4.22935000000001 0 0 1 0 0.287181374999997 0 0 1 0 0 0 0 0 
0.64 0.265911999999996 -4.27840000000001 0 0 1 0 0.265911999999996 0 0 1 0 0 0 0 0 
0.645 0.244397374999996 -4.32745000000001 0 0 1 0 0.244397374999996 0 0 1 0 0 0 0 0 
0.65 0.222637499999996 -4.37650000000002 0 0 1 0 0.222637499999996 0 0 1 0 0 0 0 0 
0.655 0.200632374999996 -4.42555000000002 0 0 1 0 0.200632374999996 0 0 1 0 0 0 0 0 
0.66 0.178381999999996 -4.47460000000002 0 0 1 0 0.178381999999996 0 0 1 0 0 0 0 0 
0.665 0.155886374999996 -4.52365000000002 0 0 1 0 0.155886374999996 0 0 1 0 0 0 0 0 
0.67 0.133145499999996 -4.57270000000002 0 0 1 0 0.133145499999996 0 0 1 0 0 0 0 0 
0.675 0.110159374999996 -4.62175000000002 0 0 1 0 0.110159374999996 0 0 1 0 0 0 0 0 
0.68 0.109003937499996 4.15957500000002 8.83037500000003 8.83037500000003 1 8.83037500000003 0.109003937499996 0 0 1 0 0 0 0 0 
0.685 0.129679187499996 4.11052500000002 0 0 1 0 0.129679187499996 0 0 1 0 0 0 0 0 
0.690000000000001 0.150109187499996 4.06147500000001 0 0 1 0 0.150109187499996 0 0 1 0 0 0 0 0 
0.695000000000001 0.170293937499996 4.01242500000001 0 0 1 0 0.170293937499996 0 0 1 0 0 0 0 0 
0.700000000000001 0.190233437499996 3.96337500000001 0 0 1 0 0.190233437499996 0 0 1 0 0 0 0 0 
0.705000000000001 0.209927687499996 3.91432500000001 0 0 1 0 0.209927687499996 0 0 1 0 0 0 0 0 
0.710000000000001 0.229376687499996 3.86527500000001 0 0 1 0 0.229376687499996 0 0 1 0 0 0 0 0 
0.715000000000001 0.248580437499996 3.81622500000001 0 0 1 0 0.248580437499996 0 0 1 0 0 0 0 0 
0.720000000000001 0.267538937499996 3.76717500000001 0 0 1 0 0.267538937499996 0 0 1 0 0 0 0 0 
0.725000000000001 0.286252187499996 3.71812500000001 0 0 1 0 0.286252187499996 0 0 1 0 0 0 0 0 
0.730000000000001 0.304720187499997 3.66907500000001 0 0 1 0 0.304720187499997 0 0 1 0 0 0 0 0 
0.735000000000001 0.322942937499997 3.62002500000001 0 0 1 0 0.322942937499997 0 0 1 0 0 0 0 0 
0.740000000000001 0.340920437499997 3.57097500000001 0 0 1 0 0.340920437499997 0 0 1 0 0 0 0 0 
0.745000000000001 0.358652687499997 3.52192500000001 0 0 1 0 0.358652687499997 0 0 1 0 0 0 0 0 
0.750000000000001 0.376139687499997 3.47287500000001 0 0 1 0 0.376139687499997 0 0 1 0 0 0 0 0 
0.755000000000001 0.393381437499997 3.42382500000001 0 0 1 0 0.393381437499997 0 0 1 0 0 0 0 0 
0.760000000000001 0.410377937499997 3.37477500000001 0 0 1 0 0.410377937499997 0 0 1 0 0 0 0 0 
0.765000000000001 0.427129187499997 3.32572500000001 0 0 1 0 0.427129187499997 0 0 1 0 0 0 0 0 
0.770000000000001 0.443635187499997 3.27667500000001 0 0 1 0 0.443635187499997 0 0 1 0 0 0 0 0 
0.775000000000001 0.459895937499997 3.22762500000001 0 0 1 0 0.459895937499997 0 0 1 0 0 0 0 0 
0.780000000000001 0.475911437499997 3.17857500000001 0 0 1 0 0.475911437499997 0 0 1 0 0 0 0 0 
0.785000000000001 0.491681687499997 3.12952500000001 0 0 1 0 0.491681687499997 0 0 1 0 0 0 0 0 
0.790000000000001 0.507206687499997 3.08047500000001 0 0 1 0 0.507206687499997 0 0 1 0 0 0 0 0 
0.795000000000001 0.522486437499997 3.03142500000001 0 0 1 0 0.522486437499997 0 0 1 0 0 0 0 0 
0.800000000000001 0.537520937499997 2.98237500000001 0 0 1 0 0.537520937499997 0 0 1 0 0 0 0 0 
0.805000000000001 0.552310187499997 2.93332500000001 0 0 1 0 0.552310187499997 0 0 1 0 0 0 0 0 
0.810000000000001 0.566854187499997 2.88427500000001 0 0 1 0 0.566854187499997 0 0 1 0 0 0 0 0 
0.815000000000001 0.581152937499998 2.83522500000001 0 0 1 0 0.581152937499998 0 0 1 0 0 0 0 0 
0.820000000000001 0.595206437499998 2.78617500000001 0 0 1 0 0.595206437499998 0 0 1 0 0 0 0 0 
0.825000000000001 0.609014687499998 2.73712500000001 0 0 1 0 0.609014687499998 0 0 1 0 0 0 0 0 
0.830000000000001 0.622577687499998 2.68807500000001 0 0 1 0 0.622577687499998 0 0 1 0 0 0 0 0 
0.835000000000001 0.635895437499998 2.63902500000001 0 0 1 0 0.635895437499998 0 0 1 0 0 0 0 0 
0.840000000000001 0.648967937499998 2.58997500000001 0 0 1 0 0.648967937499998 0 0 1 0 0 0 0 0 
0.845000000000001 0.661795187499998 2.54092500000001 0 0 1 0 0.661795187499998 0 0 1 0 0 0 0 0 
0.850000000000001 0.674377187499998 2.49187500000001 0 0 1 0 0.674377187499998 0 0 1 0 0 0 0 0 
0.855000000000001 0.686713937499998 2.44282500000001 0 0 1 0 0.686713937499998 0 0 1 0 0 0 0 0 
0.860000000000001 0.698805437499998 2.39377500000001 0 0 1 0 0.698805437499998 0 0 1 0 0 0 0 0 
0.865000000000001 0.710651687499998 2.34472500000001 0 0 1 0 0.710651687499998 0 0 1 0 0 0 0 0 
0.870000000000001 0.722252687499998 2.29567500000001 0 0 1 0 0.722252687499998 0 0 1 0 0 0 0 0 
0.875000000000001 0.733608437499998 2.24662500000001 0 0 1 0 0.733608437499998 0 0 1 0 0 0 0 0 
0.880000000000001 0.744718937499998 2.197575 0 0 1 0 0.744718937499998 0 0 1 0 0 0 0 0 
0.885000000000001 0.755584187499998 2.148525 0 0 1 0 0.755584187499998 0 0 1 0 0 0 0 0 
0.890000000000001 0.766204187499998 2.099475 0 0 1 0 0.766204187499998 0 0 1 0 0 0 0 0 
0.895000000000001 0.776578937499998 2.050425 0 0 1 0 0.776578937499998 0 0 1 0 0 0 0 0 
0.900000000000001 0.786708437499998 2.001375 0 0 1 0 0.786708437499998 0 0 1 0 0 0 0 0 
0.905000000000001 0.796592687499998 1.952325 0 0 1 0 0.796592687499998 0 0 1 0 0 0 0 0 
0.910000000000001 0.806231687499998 1.903275 0 0 1 0 0.806231687499998 0 0 1 0 0 0 0 0 
0.915000000000001 0.815625437499998 1.854225 0 0 1 0 0.815625437499998 0 0 1 0 0 0 0 0 
0.920000000000001 0.824773937499998 1.805175 0 0 1 0 0.824773937499998 0 0 1 0 0 0 0 0 
0.925000000000001 0.833677187499998 1.756125 0 0 1 0 0.833677187499998 0 0 1 0 0 0 0 0 
0.930000000000001 0.842335187499998 1.707075 0 0 1 0 0.842335187499998 0 0 1 0 0 0 0 0 
0.935000000000001 0.850747937499998 1.658025 0 0 1 0 0.850747937499998 0 0 1 0 0 0 0 0 
0.940000000000001 0.858915437499998 1.608975 0 0 1 0 0.858915437499998 0 0 1 0 0 0 0 0 
0.945000000000001 0.866837687499998 1.559925 0 0 1 0 0.866837687499998 0 0 1 0 0 0 0 0 
0.950000000000001 0.874514687499998 1.510875 0 0 1 0 0.874514687499998 0 0 1 0 0 0 0 0 
0.955000000000001 0.881946437499999 1.461825 0 0 1 0 0.881946437499999 0 0 1 0 0 0 0 0 
0.960000000000001 0.889132937499999 1.412775 0 0 1 0 0.889132937499999 0 0 1 0 0 0 0 0 
0.965000000000001 0.896074187499999 1.363725 0 0 1 0 0.896074187499999 0 0 1 0 0 0 0 0 
0.970000000000001 0.902770187499999 1.314675 0 0 1 0 0.902770187499999 0 0 1 0 0 0 0 0 
0.975000000000001 0.909220937499999 1.265625 0 0 1 0 0.909220937499999 0 0 1 0 0 0 0 0 
0.980000000000001 0.915426437499999 1.216575 0 0 1 0 0.915426437499999 0 0 1 0 0 0 0 0 
0.985000000000001 0.921386687499999 1.167525 0 0 1 0 0.921386687499999 0 0 1 0 0 0 0 0 
0.990000000000001 0.927101687499999 1.118475 0 0 1 0 0.927101687499999 0 0 1 0 0 0 0 0 
0.995000000000001 0.932571437499999 1.069425 0 0 1 0 0.932571437499999 0 0 1 0 0 0 0 0 
1 0.937795937499999 1.020375 0 0 1 0 0.937795937499999 0 0 1 0 0 0 0 0 
1.005 0.942775187499998 0.971325000000005 0 0 1 0 0.942775187499998 0 0 1 0 0 0 0 0 
1.01 0.947509187499998 0.922275000000006 0 0 1 0 0.947509187499998 0 0 1 0 0 0 0 0 
1.015 0.951997937499998 0.873225000000007 0 0 1 0 0.951997937499998 0 0 1 0 0 0 0 0 
1.02 0.956241437499998 0.824175000000009 0 0 1 0 0.956241437499998 0 0 1 0 0 0 0 0 
1.025 0.960239687499998 0.77512500000001 0 0 1 0 0.960239687499998 0 0 1 0 0 0 0 0 
1.03 0.963992687499998 0.726075000000011 0 0 1 0 0.963992687499998 0 0 1 0 0 0 0 0 
1.035 0.967500437499998 0.677025000000012 0 0 1 0 0.967500437499998 0 0 1 0 0 0 0 0 
1.04 0.970762937499998 0.627975000000013 0 0 1 0 0.970762937499998 0 0 1 0 0 0 0 0 
1.045 0.973780187499998 0.578925000000014 0 0 1 0 0.973780187499998 0 0 1 0 0 0 0 0 
1.05 0.976552187499998 0.529875000000015 0 0 1 0 0.976552187499998 0 0 1 0 0 0 0 0 
1.055 0.979078937499998 0.480825000000016 0 0 1 0 0.979078937499998 0 0 1 0 0 0 0 0 
1.06 0.981360437499998 0.431775000000017 0 0 1 0 0.981360437499998 0 0 1 0 0 0 0 0 
1.065 0.983396687499998 0.382725000000018 0 0 1 0 0.983396687499998 0 0 1 0 0 0 0 0 
1.07 0.985187687499998 0.333675000000019 0 0 1 0 0.985187687499998 0 0 1 0 0 0 0 0 
1.075 0.986733437499998 0.28462500000002 0 0 1 0 0.986733437499998 0 0 1 0 0 0 0 0 
1.08 0.988033937499998 0.235575000000021 0 0 1 0 0.988033937499998 0 0 1 0 0 0 0 0 
1.085 0.989089187499999 0.186525000000022 0 0 1 0 0.989089187499999 0 0 1 0 0 0 0 0 
1.09 0.989899187499999 0.137475000000023 0 0 1 0 0.989899187499999 0 0 1 0 0 0 0 0 
1.095 0.990463937499999 0.0884250000000245 0 0 1 0 0.990463937499999 0 0 1 0 0 0 0 0 
1.1 0.990783437499999 0.0393750000000256 0 0 1 0 0.990783437499999 0 0 1 0 0 0 0 0 
1.105 0.990857687499999 -0.0096749999999734 0 0 1 0 0.990857687499999 0 0 1 0 0 0 0 0 
1.11 0.990686687499999 -0.0587249999999724 0 0 1 0 0.990686687499999 0 0 1 0 0 0 0 0 
1.115 0.990270437499999 -0.107774999999971 0 0 1 0 0.990270437499999 0 0 1 0 0 0 0 0 
1.12 0.989608937499999 -0.15682499999997 0 0 1 0 0.989608937499999 0 0 1 0 0 0 0 0 
1.125 0.9887021875 -0.205874999999969 0 0 1 0 0.9887021875 0 0 1 0 0 0 0 0 
1.13 0.9875501875 -0.254924999999968 0 0 1 0 0.9875501875 0 0 1 0 0 0 0 0 
1.135 0.9861529375 -0.303974999999967 0 0 1 0 0.9861529375 0 0 1 0 0 0 0 0 
1.14 0.9845104375 -0.353024999999966 0 0 1 0 0.9845104375 0 0 1 0 0 0 0 0 
1.145 0.9826226875 -0.402074999999965 0 0 1 0 0.9826226875 0 0 1 0 0 0 0 0 
1.15 0.980489687500001 -0.451124999999964 0 0 1 0 0.980489687500001 0 0 1 0 0 0 0 0 
1.155 0.978111437500001 -0.500174999999963 0 0 1 0 0.978111437500001 0 0 1 0 0 0 0 0 
1.16 0.975487937500001 -0.549224999999962 0 0 1 0 0.975487937500001 0 0 1 0 0 0 0 0 
1.165 0.972619187500001 -0.598274999999961 0 0 1 0 0.972619187500001 0 0 1 0 0 0 0 0 
1.17 0.969505187500002 -0.64732499999996 0 0 1 0 0.969505187500002 0 0 1 0 0 0 0 0 
1.175 0.966145937500002 -0.696374999999959 0 0 1 0 0.966145937500002 0 0 1 0 0 0 0 0 
1.18 0.962541437500002 -0.745424999999957 0 0 1 0 0.962541437500002 0 0 1 0 0 0 0 0 
