0.000000000000000e+00 1.000000000000000e+01 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 
1.000000000000000e-06 9.989760495492122e+00 4.994880247746062e-04 1.516148318003729e-15 -9.989760495492122e+00 0.000000000000000e+00 9.989760495490607e-03 
2.000000000000000e-06 9.979032243430218e+00 1.498439636946117e-03 -3.330669073875470e-16 -9.979032243430218e+00 0.000000000000000e+00 9.979032243430552e-03 
3.000000000000000e-06 9.967566779637840e+00 2.496306000702615e-03 -9.957312752106873e-16 -9.967566779637840e+00 0.000000000000000e+00 9.967566779638837e-03 
4.000000000000000e-06 9.955115937177325e+00 3.493013409732992e-03 1.307981500886513e-15 -9.955115937177325e+00 0.000000000000000e+00 9.955115937176018e-03 
5.000000000000000e-06 9.941681864391613e+00 4.488475841934464e-03 -1.313185671314443e-15 -9.941681864391613e+00 0.000000000000000e+00 9.941681864392926e-03 
5.999999999999999e-06 9.927266793404112e+00 5.482594978463535e-03 5.013350845572973e-16 -9.927266793404112e+00 0.000000000000000e+00 9.927266793403611e-03 
6.999999999999999e-06 9.911873046075076e+00 6.475272723986870e-03 7.494005416219807e-16 -9.911873046075076e+00 0.000000000000000e+00 9.911873046074327e-03 
8.000000000000000e-06 9.895503039938077e+00 7.466411215653980e-03 -1.613292832658431e-15 -9.895503039938077e+00 0.000000000000000e+00 9.895503039939690e-03 
9.000000000000000e-06 9.878159287872036e+00 8.455912832351337e-03 -2.428612866367530e-16 -9.878159287872036e+00 0.000000000000000e+00 9.878159287872279e-03 
1.000000000000000e-05 9.859844397764327e+00 9.443680204236459e-03 -3.348016308635238e-16 -9.859844397764325e+00 0.000000000000000e+00 9.859844397764661e-03 
1.100000000000000e-05 9.840561072164865e+00 1.042961622223831e-02 -1.266348137463069e-15 -9.840561072164865e+00 0.000000000000000e+00 9.840561072166132e-03 
1.200000000000000e-05 9.820312107931054e+00 1.141362404752307e-02 5.898059818321144e-17 -9.820312107931054e+00 0.000000000000000e+00 9.820312107930995e-03 
1.300000000000000e-05 9.799100395863610e+00 1.239560712092450e-02 3.174543961037557e-16 -9.799100395863610e+00 0.000000000000000e+00 9.799100395863292e-03 
1.400000000000000e-05 9.776928920333344e+00 1.337546917233772e-02 -1.538699723191428e-15 -9.776928920333344e+00 0.000000000000000e+00 9.776928920334882e-03 
1.500000000000000e-05 9.753800758898944e+00 1.435311423007585e-02 -1.033895191682177e-15 -9.753800758898944e+00 0.000000000000000e+00 9.753800758899978e-03 
1.600000000000000e-05 9.729719081915764e+00 1.532844663018830e-02 -1.249000902703301e-16 -9.729719081915764e+00 0.000000000000000e+00 9.729719081915889e-03 
1.700000000000000e-05 9.704687152135721e+00 1.630137102574004e-02 -5.186823193170653e-16 -9.704687152135719e+00 0.000000000000000e+00 9.704687152136238e-03 
1.800000000000000e-05 9.678708324298304e+00 1.727179239605074e-02 1.235123114895487e-15 -9.678708324298304e+00 0.000000000000000e+00 9.678708324297070e-03 
1.900000000000000e-05 9.651786044712775e+00 1.823961605589317e-02 9.350159535514990e-16 -9.651786044712775e+00 0.000000000000000e+00 9.651786044711841e-03 
2.000000000000001e-05 9.623923850831595e+00 1.920474766464966e-02 1.599415044850616e-15 -9.623923850831595e+00 0.000000000000000e+00 9.623923850829996e-03 
2.100000000000001e-05 9.595125370815119e+00 2.016709323542605e-02 -8.517492267046123e-16 -9.595125370815119e+00 0.000000000000000e+00 9.595125370815971e-03 
2.200000000000001e-05 9.565394323087643e+00 2.112655914412202e-02 -1.472780231104309e-15 -9.565394323087643e+00 0.000000000000000e+00 9.565394323089116e-03 
2.300000000000001e-05 9.534734515884818e+00 2.208305213845701e-02 1.660130366509804e-15 -9.534734515884818e+00 0.000000000000000e+00 9.534734515883159e-03 
2.400000000000001e-05 9.503149846792489e+00 2.303647934695102e-02 -7.476658181460039e-16 -9.503149846792487e+00 0.000000000000000e+00 9.503149846793235e-03 
2.500000000000001e-05 9.470644302277055e+00 2.398674828785912e-02 1.210836986231811e-15 -9.470644302277055e+00 0.000000000000000e+00 9.470644302275844e-03 
2.600000000000001e-05 9.437221957207344e+00 2.493376687805911e-02 -7.806255641895632e-17 -9.437221957207342e+00 0.000000000000000e+00 9.437221957207420e-03 
2.700000000000001e-05 9.402886974368100e+00 2.587744344189137e-02 -2.081668171172169e-16 -9.402886974368100e+00 0.000000000000000e+00 9.402886974368307e-03 
2.800000000000001e-05 9.367643603965130e+00 2.681768671995000e-02 1.103284130721249e-15 -9.367643603965130e+00 0.000000000000000e+00 9.367643603964027e-03 
2.900000000000001e-05 9.331496183122148e+00 2.775440587782451e-02 -4.198030811863873e-16 -9.331496183122148e+00 0.000000000000000e+00 9.331496183122567e-03 
3.000000000000001e-05 9.294449135369408e+00 2.868751051479124e-02 -6.938893903907228e-17 -9.294449135369407e+00 0.000000000000000e+00 9.294449135369476e-03 
3.100000000000001e-05 9.256506970124144e+00 2.961691067245355e-02 7.771561172376096e-16 -9.256506970124144e+00 0.000000000000000e+00 9.256506970123368e-03 
3.200000000000001e-05 9.217674282162921e+00 3.054251684333016e-02 -1.023486850826316e-16 -9.217674282162921e+00 0.000000000000000e+00 9.217674282163024e-03 
3.300000000000000e-05 9.177955751085911e+00 3.146423997939066e-02 -1.464106613724425e-15 -9.177955751085911e+00 0.000000000000000e+00 9.177955751087374e-03 
3.400000000000000e-05 9.137356140773203e+00 3.238199150053746e-02 -5.082739784612045e-16 -9.137356140773203e+00 0.000000000000000e+00 9.137356140773711e-03 
