
0.00000000000000000e+00 1.00000000000000000e+01 0.00000000000000000e+00 -0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00 
9.99999999999999955e-07 9.98901208670462459e+00 9.98901208670462375e-04 -0.00000000000000000e+00 9.98901208670462462e-03 -9.98901208670462438e+03 
1.99999999999999991e-06 9.97703844320842670e+00 1.99660505299130474e-03 1.77635683940025046e-15 9.97703844320842539e-03 -9.97703844320842472e+03 
3.00000000000000008e-06 9.96408134867189510e+00 2.99301318785849448e-03 -0.00000000000000000e+00 9.96408134867189481e-03 -9.96408134867189438e+03 
3.99999999999999982e-06 9.95014317798824877e+00 3.98802750565731973e-03 -0.00000000000000000e+00 9.95014317798824897e-03 -9.95014317798824959e+03 
4.99999999999999956e-06 9.93522640144100677e+00 4.98155014580141994e-03 1.77635683940025046e-15 9.93522640144100556e-03 -9.93522640144100478e+03 
6.00000000000000015e-06 9.91933358435241885e+00 5.97348350423666189e-03 -0.00000000000000000e+00 9.91933358435241955e-03 -9.91933358435242008e+03 
6.99999999999999989e-06 9.90246738672278681e+00 6.96373024290893993e-03 -0.00000000000000000e+00 9.90246738672278734e-03 -9.90246738672278661e+03 
7.99999999999999964e-06 9.88463056286073005e+00 7.95219329919501228e-03 -0.00000000000000000e+00 9.88463056286073040e-03 -9.88463056286072970e+03 
9.00000000000000023e-06 9.86582596100442899e+00 8.93877589529545533e-03 -0.00000000000000000e+00 9.86582596100442875e-03 -9.86582596100442788e+03 
9.99999999999999912e-06 9.84605652293390499e+00 9.92338154758884601e-03 -0.00000000000000000e+00 9.84605652293390511e-03 -9.84605652293390449e+03 
1.09999999999999997e-05 9.82532528357438473e+00 1.09059140759462832e-02 1.77635683940025046e-15 9.82532528357438380e-03 -9.82532528357438423e+03 
1.20000000000000003e-05 9.80363537059078993e+00 1.18862776130053607e-02 1.77635683940025046e-15 9.80363537059078874e-03 -9.80363537059078953e+03 
1.29999999999999992e-05 9.78099000397341456e+00 1.28643766134027004e-02 -0.00000000000000000e+00 9.78099000397341517e-03 -9.78099000397341479e+03 
1.39999999999999998e-05 9.75739249561483746e+00 1.38401158629641845e-02 1.77635683940025046e-15 9.75739249561483578e-03 -9.75739249561483666e+03 
1.49999999999999987e-05 9.73284624887810779e+00 1.48134004878519941e-02 -0.00000000000000000e+00 9.73284624887810722e-03 -9.73284624887810787e+03 
1.59999999999999993e-05 9.70735475815628490e+00 1.57841359636676226e-02 1.77635683940025046e-15 9.70735475815628392e-03 -9.70735475815628342e+03 
1.69999999999999999e-05 9.68092160842335048e+00 1.67522281245099589e-02 -0.00000000000000000e+00 9.68092160842335021e-03 -9.68092160842335034e+03 
1.80000000000000005e-05 9.65355047477658701e+00 1.77175831719876171e-02 -0.00000000000000000e+00 9.65355047477658643e-03 -9.65355047477658627e+03 
1.89999999999999977e-05 9.62524512197042981e+00 1.86801076841846582e-02 -1.77635683940025046e-15 9.62524512197043131e-03 -9.62524512197043077e+03 
1.99999999999999982e-05 9.59600940394190971e+00 1.96397086245788492e-02 1.77635683940025046e-15 9.59600940394190853e-03 -9.59600940394190911e+03 
2.09999999999999988e-05 9.56584726332767055e+00 2.05962933509116174e-02 -0.00000000000000000e+00 9.56584726332767102e-03 -9.56584726332767059e+03 
2.19999999999999994e-05 9.53476273097268923e+00 2.15497696240088861e-02 -0.00000000000000000e+00 9.53476273097268907e-03 -9.53476273097268859e+03 
2.30000000000000000e-05 9.50275992543070736e+00 2.25000456165519551e-02 -0.00000000000000000e+00 9.50275992543070727e-03 -9.50275992543070788e+03 
2.40000000000000006e-05 9.46984305245645430e+00 2.34470299217975978e-02 -0.00000000000000000e+00 9.46984305245645447e-03 -9.46984305245645373e+03 
2.49999999999999978e-05 9.43601640448971857e+00 2.43906315622465682e-02 -0.00000000000000000e+00 9.43601640448971796e-03 -9.43601640448971739e+03 
2.59999999999999984e-05 9.40128436013132784e+00 2.53307599982597019e-02 1.77635683940025046e-15 9.40128436013132687e-03 -9.40128436013132705e+03 
2.69999999999999990e-05 9.36565138361109462e+00 2.62673251366208130e-02 -0.00000000000000000e+00 9.36565138361109516e-03 -9.36565138361109530e+03 
2.79999999999999996e-05 9.32912202424780190e+00 2.72002373390455923e-02 -0.00000000000000000e+00 9.32912202424780214e-03 -9.32912202424780298e+03 
2.90000000000000002e-05 9.29170091590126468e+00 2.81294074306357202e-02 -0.00000000000000000e+00 9.29170091590126451e-03 -9.29170091590126503e+03 
2.99999999999999974e-05 9.25339277641657176e+00 2.90547467082773771e-02 1.77635683940025046e-15 9.25339277641657083e-03 -9.25339277641657100e+03 
3.10000000000000014e-05 9.21420240706052773e+00 2.99761669489834286e-02 -0.00000000000000000e+00 9.21420240706052711e-03 -9.21420240706052755e+03 
3.19999999999999986e-05 9.17413469195039966e+00 3.08935804181784679e-02 1.77635683940025046e-15 9.17413469195039848e-03 -9.17413469195039761e+03 
3.29999999999999958e-05 9.13319459747499884e+00 3.18068998779259676e-02 -0.00000000000000000e+00 9.13319459747499902e-03 -9.13319459747499968e+03 
3.39999999999999997e-05 9.09138717170819355e+00 3.27160385950967872e-02 -0.00000000000000000e+00 9.09138717170819392e-03 -9.09138717170819473e+03 
3.49999999999999969e-05 9.04871754381489879e+00 3.36209103494782766e-02 -0.00000000000000000e+00 9.04871754381489889e-03 -9.04871754381489882e+03 
3.60000000000000009e-05 9.00519092344962502e+00 3.45214294418232370e-02 -0.00000000000000000e+00 9.00519092344962552e-03 -9.00519092344962519e+03 
3.69999999999999981e-05 8.96081260014763892e+00 3.54175107018379967e-02 -0.00000000000000000e+00 8.96081260014763847e-03 -8.96081260014763757e+03 
3.79999999999999953e-05 8.91558794270882160e+00 3.63090694961088825e-02 -0.00000000000000000e+00 8.91558794270882159e-03 -8.91558794270882208e+03 
3.89999999999999993e-05 8.86952239857427926e+00 3.71960217359663045e-02 -1.77635683940025046e-15 8.86952239857428069e-03 -8.86952239857428140e+03 
3.99999999999999965e-05 8.82262149319579692e+00 3.80782838852858838e-02 -0.00000000000000000e+00 8.82262149319579768e-03 -8.82262149319579839e+03 
4.10000000000000005e-05 8.77489082939817244e+00 3.89557729682257006e-02 -0.00000000000000000e+00 8.77489082939817214e-03 -8.77489082939817126e+03 
4.19999999999999977e-05 8.72633608673453764e+00 3.98284065768991571e-02 -1.77635683940025046e-15 8.72633608673453916e-03 -8.72633608673454000e+03 
4.29999999999999949e-05 8.67696302083471949e+00 4.06961028789826276e-02 -1.77635683940025046e-15 8.67696302083472044e-03 -8.67696302083472074e+03 
4.39999999999999989e-05 8.62677746274671442e+00 4.15587806252572939e-02 -0.00000000000000000e+00 8.62677746274671461e-03 -8.62677746274671517e+03 
4.49999999999999961e-05 8.57578531827135926e+00 4.24163591570844295e-02 -0.00000000000000000e+00 8.57578531827135962e-03 -8.57578531827135885e+03 
4.60000000000000000e-05 8.52399256729025545e+00 4.32687584138134532e-02 -0.00000000000000000e+00 8.52399256729025577e-03 -8.52399256729025547e+03 
4.69999999999999972e-05 8.47140526308704622e+00 4.41158989401221543e-02 -0.00000000000000000e+00 8.47140526308704650e-03 -8.47140526308704648e+03 
4.80000000000000012e-05 8.41802953166209633e+00 4.49577018932883626e-02 -0.00000000000000000e+00 8.41802953166209678e-03 -8.41802953166209591e+03 
4.89999999999999984e-05 8.36387157104066326e+00 4.57940890503924294e-02 -0.00000000000000000e+00 8.36387157104066283e-03 -8.36387157104066318e+03 
4.99999999999999956e-05 8.30893765057463796e+00 4.66249828154498905e-02 -0.00000000000000000e+00 8.30893765057463818e-03 -8.30893765057463861e+03 
5.09999999999999996e-05 8.25323411023792453e+00 4.74503062264736777e-02 -0.00000000000000000e+00 8.25323411023792461e-03 -8.25323411023792505e+03 
5.19999999999999968e-05 8.19676735991554217e+00 4.82699829624652355e-02 -0.00000000000000000e+00 8.19676735991554245e-03 -8.19676735991554233e+03 
5.30000000000000008e-05 8.13954387868652063e+00 4.90839373503338880e-02 -1.77635683940025046e-15 8.13954387868652193e-03 -8.13954387868652157e+03 
5.39999999999999980e-05 8.08157021410067600e+00 4.98920943717439530e-02 -0.00000000000000000e+00 8.08157021410067615e-03 -8.08157021410067591e+03 
5.49999999999999952e-05 8.02285298144933812e+00 5.06943796698888852e-02 -0.00000000000000000e+00 8.02285298144933892e-03 -8.02285298144933859e+03 
5.59999999999999992e-05 7.96339886303011646e+00 5.14907195561918954e-02 -0.00000000000000000e+00 7.96339886303011613e-03 -7.96339886303011644e+03 
5.69999999999999964e-05 7.90321460740577830e+00 5.22810410169324766e-02 -8.88178419700125232e-16 7.90321460740577887e-03 -7.90321460740577913e+03 
5.80000000000000003e-05 7.84230702865732265e+00 5.30652717197982043e-02 -0.00000000000000000e+00 7.84230702865732279e-03 -7.84230702865732292e+03 
5.89999999999999975e-05 7.78068300563132986e+00 5.38433400203613341e-02 -0.00000000000000000e+00 7.78068300563132965e-03 -7.78068300563132925e+03 
5.99999999999999947e-05 7.71834948118166864e+00 5.46151749684795004e-02 -0.00000000000000000e+00 7.71834948118166851e-03 -7.71834948118166812e+03 
6.09999999999999987e-05 7.65531346140564306e+00 5.53807063146200609e-02 -0.00000000000000000e+00 7.65531346140564325e-03 -7.65531346140564347e+03 
6.20000000000000027e-05 7.59158201487466133e+00 5.61398645161075224e-02 -0.00000000000000000e+00 7.59158201487466090e-03 -7.59158201487466067e+03 
6.29999999999999999e-05 7.52716227185950792e+00 5.68925807432934735e-02 -8.88178419700125232e-16 7.52716227185950843e-03 -7.52716227185950811e+03 
6.39999999999999971e-05 7.46206142355030888e+00 5.76387868856485033e-02 8.88178419700125232e-16 7.46206142355030841e-03 -7.46206142355030806e+03 
6.49999999999999943e-05 7.39628672127126219e+00 5.83784155577756272e-02 8.88178419700125232e-16 7.39628672127126165e-03 -7.39628672127126174e+03 
6.59999999999999915e-05 7.32984547569022649e+00 5.91114001053446511e-02 -0.00000000000000000e+00 7.32984547569022656e-03 -7.32984547569022652e+03 
6.70000000000000023e-05 7.26274505602325604e+00 5.98376746109469809e-02 -0.00000000000000000e+00 7.26274505602325562e-03 -7.26274505602325553e+03 
6.79999999999999995e-05 7.19499288923415214e+00 6.05571738998703923e-02 -0.00000000000000000e+00 7.19499288923415234e-03 -7.19499288923415224e+03 
6.89999999999999967e-05 7.12659645922913043e+00 6.12698335457933091e-02 -0.00000000000000000e+00 7.12659645922913022e-03 -7.12659645922913023e+03 
6.99999999999999939e-05 7.05756330604668580e+00 6.19755898763979796e-02 -0.00000000000000000e+00 7.05756330604668559e-03 -7.05756330604668528e+03 
7.09999999999999911e-05 6.98790102504274024e+00 6.26743799789022532e-02 -8.88178419700125232e-16 6.98790102504274081e-03 -6.98790102504274091e+03 
7.20000000000000018e-05 6.91761726607115879e+00 6.33661417055093601e-02 -0.00000000000000000e+00 6.91761726607115907e-03 -6.91761726607115907e+03 
7.29999999999999990e-05 6.84671973265972333e+00 6.40508136787753257e-02 -8.88178419700125232e-16 6.84671973265972393e-03 -6.84671973265972429e+03 
7.39999999999999962e-05 6.77521618118164781e+00 6.47283352968934800e-02 -0.00000000000000000e+00 6.77521618118164751e-03 -6.77521618118164770e+03 
7.49999999999999934e-05 6.70311442002272884e+00 6.53986467388957549e-02 -0.00000000000000000e+00 6.70311442002272887e-03 -6.70311442002272906e+03 
7.59999999999999906e-05 6.63042230874421445e+00 6.60616889697701742e-02 -0.00000000000000000e+00 6.63042230874421462e-03 -6.63042230874421421e+03 
7.70000000000000014e-05 6.55714775724147891e+00 6.67174037454943275e-02 -0.00000000000000000e+00 6.55714775724147887e-03 -6.55714775724147876e+03 
7.79999999999999986e-05 6.48329872489859582e+00 6.73657336179841748e-02 8.88178419700125232e-16 6.48329872489859533e-03 -6.48329872489859554e+03 
7.89999999999999958e-05 6.40888321973889852e+00 6.80066219399580590e-02 -0.00000000000000000e+00 6.40888321973889872e-03 -6.40888321973889833e+03 
7.99999999999999930e-05 6.33390929757161114e+00 6.86400128697152306e-02 -0.00000000000000000e+00 6.33390929757161100e-03 -6.33390929757161121e+03 
8.09999999999999902e-05 6.25838506113464810e+00 6.92658513758286909e-02 -0.00000000000000000e+00 6.25838506113464768e-03 -6.25838506113464791e+03 
8.20000000000000009e-05 6.18231865923366186e+00 6.98840832417520624e-02 -0.00000000000000000e+00 6.18231865923366160e-03 -6.18231865923366149e+03 
8.29999999999999981e-05 6.10571828587744481e+00 7.04946550703398067e-02 -0.00000000000000000e+00 6.10571828587744454e-03 -6.10571828587744494e+03 
8.39999999999999954e-05 6.02859217940975434e+00 7.10975142882807887e-02 8.88178419700125232e-16 6.02859217940975370e-03 -6.02859217940975395e+03 
8.49999999999999926e-05 5.95094862163767235e+00 7.16926091504445639e-02 -0.00000000000000000e+00 5.95094862163767207e-03 -5.95094862163767175e+03 
8.59999999999999898e-05 5.87279593695657542e+00 7.22798887441402221e-02 -0.00000000000000000e+00 5.87279593695657579e-03 -5.87279593695657604e+03 
8.70000000000000005e-05 5.79414249147181604e+00 7.28593029932873976e-02 -8.88178419700125232e-16 5.79414249147181676e-03 -5.79414249147181636e+03 
8.79999999999999977e-05 5.71499669211720018e+00 7.34308026624991145e-02 -0.00000000000000000e+00 5.71499669211720032e-03 -5.71499669211719993e+03 
8.89999999999999949e-05 5.63536698577035278e+00 7.39943393610761474e-02 -0.00000000000000000e+00 5.63536698577035266e-03 -5.63536698577035258e+03 
8.99999999999999921e-05 5.55526185836507480e+00 7.45498655469126470e-02 -0.00000000000000000e+00 5.55526185836507490e-03 -5.55526185836507466e+03 
9.09999999999999893e-05 5.47468983400076059e+00 7.50973345303127260e-02 -0.00000000000000000e+00 5.47468983400076041e-03 -5.47468983400076013e+03 
9.20000000000000001e-05 5.39365947404899337e+00 7.56367004777176305e-02 -8.88178419700125232e-16 5.39365947404899394e-03 -5.39365947404899362e+03 
9.29999999999999973e-05 5.31217937625739278e+00 7.61679184153433719e-02 -0.00000000000000000e+00 5.31217937625739264e-03 -5.31217937625739251e+03 
