
0.00000000000000000e+00 1.00000000000000000e+01 0.00000000000000000e+00 0.00000000000000000e+00 -0.00000000000000000e+00 -0.00000000000000000e+00 0.00000000000000000e+00 
9.99999999999999955e-07 9.98901208670462459e+00 9.98901208670462375e-04 0.00000000000000000e+00 -9.98901208670462459e+00 4.93038065763132378e-32 9.98901208670462462e-03 
1.99999999999999991e-06 9.97703844320842670e+00 1.99660505299130474e-03 0.00000000000000000e+00 -9.97703844320842670e+00 2.46519032881566189e-32 9.97703844320842713e-03 
3.00000000000000008e-06 9.96408134867189510e+00 2.99301318785849448e-03 0.00000000000000000e+00 -9.96408134867189510e+00 9.86076131526264757e-32 9.96408134867189481e-03 
3.99999999999999982e-06 9.95014317798824877e+00 3.98802750565731973e-03 0.00000000000000000e+00 -9.95014317798824877e+00 -0.00000000000000000e+00 9.95014317798824897e-03 
4.99999999999999956e-06 9.93522640144100677e+00 4.98155014580141994e-03 0.00000000000000000e+00 -9.93522640144100677e+00 1.97215226305252951e-31 9.93522640144100730e-03 
6.00000000000000015e-06 9.91933358435241885e+00 5.97348350423666189e-03 0.00000000000000000e+00 -9.91933358435241885e+00 -4.93038065763132378e-32 9.91933358435241955e-03 
6.99999999999999989e-06 9.90246738672278681e+00 6.96373024290893993e-03 0.00000000000000000e+00 -9.90246738672278681e+00 -1.47911419728939714e-31 9.90246738672278734e-03 
7.99999999999999964e-06 9.88463056286073005e+00 7.95219329919501228e-03 0.00000000000000000e+00 -9.88463056286073005e+00 1.84889274661174642e-32 9.88463056286073040e-03 
9.00000000000000023e-06 9.86582596100442899e+00 8.93877589529545533e-03 0.00000000000000000e+00 -9.86582596100442899e+00 7.39557098644698568e-32 9.86582596100442875e-03 
9.99999999999999912e-06 9.84605652293390499e+00 9.92338154758884601e-03 0.00000000000000000e+00 -9.84605652293390499e+00 -1.47911419728939714e-31 9.84605652293390511e-03 
1.09999999999999997e-05 9.82532528357438473e+00 1.09059140759462832e-02 0.00000000000000000e+00 -9.82532528357438473e+00 -1.47911419728939714e-31 9.82532528357438553e-03 
1.20000000000000003e-05 9.80363537059078993e+00 1.18862776130053607e-02 0.00000000000000000e+00 -9.80363537059078993e+00 -9.86076131526264757e-32 9.80363537059079047e-03 
1.29999999999999992e-05 9.78099000397341456e+00 1.28643766134027004e-02 0.00000000000000000e+00 -9.78099000397341456e+00 -0.00000000000000000e+00 9.78099000397341517e-03 
1.39999999999999998e-05 9.75739249561483746e+00 1.38401158629641845e-02 0.00000000000000000e+00 -9.75739249561483746e+00 7.39557098644698568e-32 9.75739249561483751e-03 
1.49999999999999987e-05 9.73284624887810779e+00 1.48134004878519941e-02 0.00000000000000000e+00 -9.73284624887810779e+00 9.86076131526264757e-32 9.73284624887810722e-03 
1.59999999999999993e-05 9.70735475815628490e+00 1.57841359636676226e-02 1.73472347597680709e-18 -9.70735475815628490e+00 2.95822839457879427e-31 9.70735475815628392e-03 
1.69999999999999999e-05 9.68092160842335048e+00 1.67522281245099589e-02 0.00000000000000000e+00 -9.68092160842335048e+00 -9.86076131526264757e-32 9.68092160842335021e-03 
1.80000000000000005e-05 9.65355047477658701e+00 1.77175831719876171e-02 0.00000000000000000e+00 -9.65355047477658701e+00 -9.86076131526264757e-32 9.65355047477658643e-03 
1.89999999999999977e-05 9.62524512197042981e+00 1.86801076841846582e-02 0.00000000000000000e+00 -9.62524512197042981e+00 9.86076131526264757e-32 9.62524512197042957e-03 
1.99999999999999982e-05 9.59600940394190971e+00 1.96397086245788492e-02 0.00000000000000000e+00 -9.59600940394190971e+00 -1.47911419728939714e-31 9.59600940394191027e-03 
2.09999999999999988e-05 9.56584726332767055e+00 2.05962933509116174e-02 0.00000000000000000e+00 -9.56584726332767055e+00 -4.93038065763132378e-32 9.56584726332767102e-03 
2.19999999999999994e-05 9.53476273097268923e+00 2.15497696240088861e-02 0.00000000000000000e+00 -9.53476273097268923e+00 1.84889274661174642e-32 9.53476273097268907e-03 
2.30000000000000000e-05 9.50275992543070736e+00 2.25000456165519551e-02 0.00000000000000000e+00 -9.50275992543070736e+00 4.93038065763132378e-32 9.50275992543070727e-03 
2.40000000000000006e-05 9.46984305245645430e+00 2.34470299217975978e-02 0.00000000000000000e+00 -9.46984305245645430e+00 1.47911419728939714e-31 9.46984305245645447e-03 
2.49999999999999978e-05 9.43601640448971857e+00 2.43906315622465682e-02 0.00000000000000000e+00 -9.43601640448971857e+00 2.46519032881566189e-31 9.43601640448971796e-03 
2.59999999999999984e-05 9.40128436013132784e+00 2.53307599982597019e-02 1.73472347597680709e-18 -9.40128436013132784e+00 -9.86076131526264757e-32 9.40128436013132687e-03 
2.69999999999999990e-05 9.36565138361109462e+00 2.62673251366208130e-02 0.00000000000000000e+00 -9.36565138361109462e+00 -2.46519032881566189e-32 9.36565138361109516e-03 
2.79999999999999996e-05 9.32912202424780190e+00 2.72002373390455923e-02 0.00000000000000000e+00 -9.32912202424780190e+00 -0.00000000000000000e+00 9.32912202424780214e-03 
2.90000000000000002e-05 9.29170091590126468e+00 2.81294074306357202e-02 0.00000000000000000e+00 -9.29170091590126468e+00 4.93038065763132378e-32 9.29170091590126451e-03 
2.99999999999999974e-05 9.25339277641657176e+00 2.90547467082773771e-02 0.00000000000000000e+00 -9.25339277641657176e+00 -0.00000000000000000e+00 9.25339277641657257e-03 
3.10000000000000014e-05 9.21420240706052773e+00 2.99761669489834286e-02 0.00000000000000000e+00 -9.21420240706052773e+00 -4.93038065763132378e-32 9.21420240706052711e-03 
