 2.820E-04  7.332E+00  5.984E-02  7.155E+00  1.763E-01  6.979E-03
 2.830E-04  7.265E+00  6.057E-02  7.088E+00  1.763E-01  6.912E-03
 2.840E-04  7.197E+00  6.129E-02  7.021E+00  1.762E-01  6.844E-03
 2.850E-04  7.129E+00  6.201E-02  6.952E+00  1.761E-01  6.776E-03
 2.860E-04  7.060E+00  6.272E-02  6.883E+00  1.761E-01  6.707E-03
 2.870E-04  6.990E+00  6.342E-02  6.813E+00  1.760E-01  6.637E-03
 2.880E-04  6.920E+00  6.411E-02  6.743E+00  1.759E-01  6.567E-03
 2.890E-04  6.849E+00  6.480E-02  6.672E+00  1.759E-01  6.496E-03
 2.900E-04  6.777E+00  6.548E-02  6.601E+00  1.758E-01  6.425E-03
 2.910E-04  6.705E+00  6.616E-02  6.529E+00  1.757E-01  6.353E-03
 2.920E-04  6.632E+00  6.682E-02  6.456E+00  1.757E-01  6.280E-03
 2.930E-04  6.559E+00  6.748E-02  6.383E+00  1.756E-01  6.207E-03
 2.940E-04  6.485E+00  6.814E-02  6.309E+00  1.755E-01  6.133E-03
 2.950E-04  6.411E+00  6.878E-02  6.234E+00  1.754E-01  6.059E-03
 2.960E-04  6.335E+00  6.942E-02  6.159E+00  1.753E-01  5.984E-03
 2.970E-04  6.260E+00  7.005E-02  6.084E+00  1.753E-01  5.909E-03
 2.980E-04  6.184E+00  7.067E-02  6.008E+00  1.752E-01  5.833E-03
 2.990E-04  6.107E+00  7.128E-02  5.931E+00  1.751E-01  5.756E-03
 3.000E-04  6.030E+00  7.189E-02  5.854E+00  1.750E-01  5.679E-03
 3.010E-04  5.952E+00  7.249E-02  5.776E+00  1.749E-01  5.601E-03
 3.020E-04  5.874E+00  7.308E-02  5.698E+00  1.748E-01  5.523E-03
 3.030E-04  5.795E+00  7.366E-02  5.619E+00  1.747E-01  5.444E-03
 3.040E-04  5.715E+00  7.424E-02  5.540E+00  1.746E-01  5.365E-03
 3.050E-04  5.636E+00  7.481E-02  5.460E+00  1.745E-01  5.286E-03
 3.060E-04  5.555E+00  7.537E-02  5.380E+00  1.744E-01  5.206E-03
 3.070E-04  5.475E+00  7.592E-02  5.299E+00  1.743E-01  5.125E-03
 3.080E-04  5.393E+00  7.646E-02  5.218E+00  1.742E-01  5.044E-03
 3.090E-04  5.312E+00  7.700E-02  5.137E+00  1.741E-01  4.963E-03
 3.100E-04  5.229E+00  7.752E-02  5.055E+00  1.740E-01  4.881E-03
 3.110E-04  5.147E+00  7.804E-02  4.972E+00  1.739E-01  4.798E-03
 3.120E-04  5.064E+00  7.855E-02  4.889E+00  1.738E-01  4.715E-03
 3.130E-04  4.980E+00  7.905E-02  4.806E+00  1.737E-01  4.632E-03
 3.140E-04  4.897E+00  7.955E-02  4.722E+00  1.736E-01  4.549E-03
 3.150E-04  4.812E+00  8.003E-02  4.638E+00  1.734E-01  4.465E-03
 3.160E-04  4.728E+00  8.051E-02  4.554E+00  1.733E-01  4.380E-03
 3.170E-04  4.643E+00  8.098E-02  4.469E+00  1.732E-01  4.295E-03
 3.180E-04  4.557E+00  8.144E-02  4.383E+00  1.731E-01  4.210E-03
 3.190E-04  4.472E+00  8.189E-02  4.298E+00  1.729E-01  4.125E-03
 3.200E-04  4.385E+00  8.233E-02  4.212E+00  1.728E-01  4.039E-03
 3.210E-04  4.299E+00  8.277E-02  4.125E+00  1.727E-01  3.953E-03
 3.220E-04  4.212E+00  8.319E-02  4.039E+00  1.725E-01  3.866E-03
 3.230E-04  4.125E+00  8.361E-02  3.952E+00  1.724E-01  3.779E-03
 3.240E-04  4.037E+00  8.402E-02  3.864E+00  1.722E-01  3.692E-03
 3.250E-04  3.950E+00  8.442E-02  3.777E+00  1.721E-01  3.605E-03
 3.260E-04  3.862E+00  8.481E-02  3.689E+00  1.719E-01  3.517E-03
 3.270E-04  3.773E+00  8.519E-02  3.600E+00  1.717E-01  3.429E-03
 3.280E-04  3.684E+00  8.556E-02  3.512E+00  1.716E-01  3.340E-03
 3.290E-04  3.595E+00  8.593E-02  3.423E+00  1.714E-01  3.252E-03
 3.300E-04  3.506E+00  8.628E-02  3.334E+00  1.712E-01  3.163E-03
 3.310E-04  3.417E+00  8.663E-02  3.245E+00  1.710E-01  3.074E-03
