0 0 0 0 0 0 0 0 0 
0.001 0 0 0 0 0 0 0 0 
0.002 0 0 0 0 0 0 0 0 
0.003 0 4.68062196587574 7.005930069186 4.68069671421091 0 0 0 0 
0.004 0 2.30672845343837 18.7531439905102 1.46132316714439 0 0 16.1433264031176 0 
0.005 0 3.70921752580803 21.8165533094903 21.9779058412618 0 0 13.9363359371518 16.8534812671562 
0.006 0 5.50436560821394 17.7327916228055 5.84718967056089 0 0 12.3170454753352 0 
0.007 0 5.17078537523133 17.1575932444981 5.06313520295429 0 0 7.03568866672462 2.68043863930067 
0.008 0 6.67588059514382 32.5138534104862 28.591585484688 0 0 24.5952980953071 19.8026546083041 
0.009 0 7.96983508255206 44.0042182141524 25.5937082991071 0 0 30.4919973271955 16.4951971929426 
0.01 0 7.47537487188657 22.9725511215624 5.6100844484183 0 0 10.7856291603366 0 
0.011 0 10.1613537046267 27.8369106468312 18.9154388906942 0 0 17.0524805114988 9.66334741634511 
0.012 0 9.536519537269 61.5213713545683 31.8003795839765 0 0 42.1280121600355 19.9795386373302 
0.013 0 11.0011532600897 43.796058094729 31.7325218522272 0 0 28.8745544746561 20.9351677497244 
0.014 0 12.4553866805005 36.2002661516704 14.9892759361901 0 0 20.3554189828703 3.79533836227587 
0.015 0 11.8454564558258 58.9691300105886 25.2296482537004 0 0 36.4211108350642 13.899518745014 
0.016 0 14.5049804212054 61.6011770674354 50.7134486675911 0 0 44.124636775941 34.2288112731105 
0.017 0 14.0618101289591 63.046897197223 28.0813229139118 0 0 39.3102652212173 13.8450605287622 
0.018 0 15.2535003684364 53.0989599131625 22.0745609474771 0 0 29.8760258094695 9.682980297408 
0.019 0 16.9636911257769 66.137593434034 47.7894802862272 0 0 45.1731539939887 28.9991562161811 
0.02 0 16.2189846359929 90.8428977819496 46.2495912950217 0 0 59.7339508327765 29.0054158682893 
0.021 0 18.8371582764301 62.9562847066157 37.8930144065454 0 0 39.0961746706095 20.1967991276795 
0.022 0 18.5933784435944 68.029904875272 34.6335339503013 0 0 41.1598178726857 16.7286897143641 
0.023 0 19.5115594122847 98.3316434105445 51.3247084200814 0 0 64.1523311976353 31.640849724941 
0.024 0 21.4545930220301 85.6011070642176 62.3668737425812 0 0 58.6742136285586 38.5861869821524 
